country,year,ur_raw,ur_std,source
PT,1977,8.3,0.075336901324543,AMECO
PT,1978,8.9,0.26478705024361365,AMECO
PT,1979,8.8,0.23321202542376865,AMECO
PT,1980,8.4,0.10691192614438802,AMECO
PT,1981,7.9,-0.05096319795483763,AMECO
PT,1982,7.7,-0.11411324759452794,AMECO
PT,1983,9.6,0.4858122239825293,AMECO
PT,1984,11.2,0.9910126211000513,AMECO
PT,1985,11.4,1.0541626707397418,AMECO
PT,1986,11.1,0.9594375962802063,AMECO
PT,1987,9.3,0.3910871495229943,AMECO
PT,1988,7.8,-0.08253822277468292,AMECO
PT,1989,7,-0.3351384213334439,AMECO
PT,1990,6.5,-0.49301354543266956,AMECO
PT,1991,5.8,-0.7140387191715855,AMECO
PT,1992,5.8,-0.7140387191715855,AMECO
PT,1993,6.7,-0.4298634957929792,AMECO
PT,1994,8.2,0.04376187650469742,AMECO
PT,1995,8.6,0.17006197578407806,AMECO
PT,1996,8.6,0.17006197578407806,AMECO
PT,1997,8.1,0.012186851684852404,AMECO
PT,1998,6,-0.6508886695318952,AMECO
PT,1999,5.4,-0.8403388184509658,AMECO
PT,2000,4.8,-1.0297889673700367,AMECO
PT,2001,4.8,-1.0297889673700367,AMECO
PT,2002,6,-0.6508886695318952,AMECO
PT,2003,7.5,-0.17726329723421824,AMECO
PT,2004,7.8,-0.08253822277468292,AMECO
PT,2005,9,0.2963620750634587,AMECO
PT,2006,9.1,0.32793709988330366,AMECO
PT,2007,9.5,0.4542371991626843,AMECO
PT,2008,9,0.2963620750634587,AMECO
PT,2009,11.2,0.9910126211000513,AMECO
PT,2010,12.6,1.4330629685778833,AMECO
PT,2011,13.5,1.7172381919564894,AMECO
PT,2012,16.6,2.696063961371689,AMECO
PT,2013,17.2,2.885514110290759,AMECO
PT,2014,14.6,2.064563464974786,AMECO
PT,2015,13,1.5593630678572639,AMECO
PT,2016,11.5,1.085737695559587,AMECO
PT,2017,9.2,0.3595121247031487,AMECO
PT,2018,7.2,-0.27198837169375356,AMECO
PT,2019,6.6,-0.46143852061282453,AMECO
PT,2020,7.1,-0.30356339651359887,AMECO
PT,2021,6.7,-0.4298634957929792,AMECO
PT,2022,6.2,-0.5877386198922049,AMECO
PT,2023,6.5,-0.49301354543266956,AMECO
PT,2024,6.5,-0.49301354543266956,AMECO
PT,2025,6.4,-0.5245885702525146,AMECO
PT,2026,6.3,-0.5561635950723599,AMECO
SE,1970,1.9,-1.4848723607116083,AMECO
SE,1971,3.1,-1.0451958694879115,AMECO
SE,1972,3.3,-0.971916454283962,AMECO
SE,1973,3.1,-1.0451958694879115,AMECO
SE,1974,2.4,-1.3016738227017348,AMECO
SE,1975,2,-1.448232653109634,AMECO
SE,1976,1.9,-1.4848723607116083,AMECO
SE,1977,2.2,-1.3749532379056841,AMECO
SE,1978,2.8,-1.1551149922938357,AMECO
SE,1979,2.6,-1.2283944074977853,AMECO
SE,1980,2.5,-1.26503411509976,AMECO
SE,1981,3.2,-1.0085561618859367,AMECO
SE,1982,4,-0.7154385010701387,AMECO
SE,1983,4.4,-0.5688796706622395,AMECO
SE,1984,3.9,-0.7520782086721135,AMECO
SE,1985,3.6,-0.8619973314780377,AMECO
SE,1986,3.4,-0.9352767466819872,AMECO
SE,1987,2.9,-1.118475284691861,AMECO
SE,1988,2.5,-1.26503411509976,AMECO
SE,1989,2.2,-1.3749532379056841,AMECO
SE,1990,2.4,-1.3016738227017348,AMECO
SE,1991,3.9,-0.7520782086721135,AMECO
SE,1992,6.5,0.20055418897923022,AMECO
SE,1993,10.2,1.5562233702522958,AMECO
SE,1994,10.6,1.7027822006601951,AMECO
SE,1995,10,1.4829439550483468,AMECO
SE,1996,10.7,1.7394219082621698,AMECO
SE,1997,11,1.8493410310680942,AMECO
SE,1998,9.3,1.2264660018345237,AMECO
SE,1999,7.9,0.7135100954068769,AMECO
SE,2000,6.7,0.2738336041831798,AMECO
SE,2001,5,-0.3490414250503911,AMECO
SE,2002,5.2,-0.27576200984644156,AMECO
SE,2003,5.8,-0.055923764234593144,AMECO
SE,2004,6.6,0.23719389658120485,AMECO
SE,2005,7.6,0.6035909726009524,AMECO
SE,2006,7.2,0.45703214219305355,AMECO
SE,2007,6.3,0.12727477377528063,AMECO
SE,2008,6.3,0.12727477377528063,AMECO
SE,2009,8.5,0.9333483410187253,AMECO
SE,2010,8.7,1.0066277562226746,AMECO
SE,2011,7.9,0.7135100954068769,AMECO
SE,2012,8.1,0.7867895106108261,AMECO
SE,2013,8.1,0.7867895106108261,AMECO
SE,2014,8,0.7501498030088516,AMECO
SE,2015,7.5,0.5669512649989777,AMECO
SE,2016,7.1,0.4203924345910786,AMECO
SE,2017,6.8,0.3104733117851544,AMECO
SE,2018,6.5,0.20055418897923022,AMECO
SE,2019,6.9,0.34711301938712935,AMECO
SE,2020,8.5,0.9333483410187253,AMECO
SE,2021,8.9,1.0799071714266244,AMECO
SE,2022,7.5,0.5669512649989777,AMECO
SE,2023,7.7,0.6402306802029274,AMECO
SE,2024,8.4,0.8967086334167507,AMECO
SE,2025,8.7,1.0066277562226746,AMECO
SE,2026,8.4,0.8967086334167507,AMECO
UK,1971,4.1,-1.0376594578206606,AMECO
UK,1972,4.3,-0.9537049194526194,AMECO
UK,1973,3.7,-1.205568534556743,AMECO
UK,1974,3.7,-1.205568534556743,AMECO
UK,1975,4.5,-0.869750381084578,AMECO
UK,1976,5.4,-0.4919549584283921,AMECO
UK,1977,5.6,-0.40800042006035114,AMECO
UK,1978,5.5,-0.44997768924437165,AMECO
UK,1979,5.4,-0.4919549584283921,AMECO
UK,1980,6.8,0.09572681014789658,AMECO
UK,1981,9.6,1.2710903473004744,AMECO
UK,1982,10.7,1.7328403083247013,AMECO
UK,1983,11.5,2.0686584617968666,AMECO
UK,1984,11.8,2.1945902693489288,AMECO
UK,1985,11.4,2.026681192612846,AMECO
UK,1986,11.3,1.9847039234288257,AMECO
UK,1987,10.4,1.6069085007726398,AMECO
UK,1988,8.6,0.8513176554602679,AMECO
UK,1989,7.2,0.26363588688397926,AMECO
UK,1990,7.1,0.22165861769995843,AMECO
UK,1991,8.9,0.9772494630123302,AMECO
UK,1992,9.9483921,1.4173358369333366,AMECO
UK,1993,10.375535,1.5966387618667686,AMECO
UK,1994,9.4939609,1.2265780288531614,AMECO
UK,1995,8.620363,0.8598654867842099,AMECO
UK,1996,8.0980633,0.6406183357678779,AMECO
UK,1997,6.9710224,0.1675173433608691,AMECO
UK,1998,6.2579346,-0.13181744196354173,AMECO
UK,1999,5.9783644,-0.2491733773758463,AMECO
UK,2000,5.4598216,-0.4668434843662043,AMECO
UK,2001,5.0990124,-0.6183013334909154,AMECO
UK,2002,5.1882195,-0.5808546289926572,AMECO
UK,2003,5.0127493,-0.6545122271843964,AMECO
UK,2004,4.7538239,-0.7632020393281984,AMECO
UK,2005,4.8303678,-0.731071000381251,AMECO
UK,2006,5.4228971,-0.48234338112605785,AMECO
UK,2007,5.3327768,-0.5201734220465046,AMECO
UK,2008,5.6853864,-0.37215754108580656,AMECO
UK,2009,7.6138995,0.43737959415029454,AMECO
UK,2010,7.8699632,0.5448681427818577,AMECO
UK,2011,8.1096432,0.6454792615621188,AMECO
UK,2012,7.9595811,0.5824872899019243,AMECO
UK,2013,7.596392,0.4300304237479022,AMECO
UK,2014,6.1694586,-0.16895725064679584,AMECO
UK,2015,5.3758123,-0.5021082943668157,AMECO
UK,2016,4.8879942,-0.7068810113321907,AMECO
UK,2017,4.4017326,-0.9110003521027163,AMECO
UK,2018,4.0865659,-1.043298726140111,AMECO
UK,2019,3.8313651,-1.150425052915885,AMECO
UK,2020,4.604599,-0.8258425772907841,AMECO
UK,2021,4.5347249,-0.8551738163376962,AMECO
UK,2022,3.8081033,-1.1601897213189338,AMECO
UK,2023,4.0493894,-1.0589044056183086,AMECO
UK,2024,4.300533,-0.9534811806078686,AMECO
UK,2025,4.400533,-0.9115039114238477,AMECO
UK,2026,4.400533,-0.9115039114238477,AMECO
