country,birth_year,avg_ur_std_18_25,avg_ur_std_18_24
DE,1986,0.5388709368728348,0.6909564626104641
DE,1987,0.3318656379521727,0.46282817400402015
DE,1988,0.013964643181155992,0.09106355553425971
DE,1989,-0.24479198046967154,-0.20465830006668603
DE,1990,-0.3852598618801208,-0.33984543405568984
DE,1991,-0.45919032578035723,-0.40743900105019176
DE,1992,-0.6070512535808301,-0.5426261350391955
DE,1993,-0.7623052277713267,-0.6778132690281994
DE,1994,-0.8805939700117051,-0.7961020112685777
DE,1995,-0.9175592019618233,-0.9228399493832687
DE,1996,-0.9767035730820125,-0.9735351246291453
DE,1997,-1.0728131761523199,-1.041128691623647
DE,1998,-1.1171714544924618,-1.1256206503667745
DE,1999,-1.1245645008824854,-1.1594174338640255
DE,2000,-1.0802062225423434,-1.1340698462410872
DK,1972,1.1302303809565133,1.3289246671240347
DK,1973,0.9785001987922244,1.1844197317294738
DK,1974,0.7846227438045217,0.9435781727385387
DK,1975,0.44744456121721277,0.6545683019494168
DK,1976,-0.03303434896970259,0.10544954745008504
DK,1977,-0.3449241678629634,-0.25099595985649875
DK,1978,-0.5050838045919351,-0.5111048435667085
DK,1979,-0.6146667139328105,-0.645976116601632
DK,1980,-0.690531805014955,-0.6652434413209068
DK,1981,-0.816973623485196,-0.7230454154787314
DK,1982,-0.9687038056494849,-0.8868176755925671
DK,1983,-1.0445688967316293,-0.9638869744696662
DK,1984,-0.8928387145673403,-1.0505899357064028
DK,1985,-0.6315256230621759,-0.8771840132329295
DK,1986,-0.4292187135097905,-0.6556097789612694
DK,1987,-0.23534125852208793,-0.43403554468960925
DK,1988,-0.016175439840337088,-0.14502567390048732
DK,1989,0.23670819710014465,0.19215250868682165
DK,1990,0.4474445612172127,0.490796041835581
DK,1991,0.6413220162049154,0.7412712631861533
DK,1992,0.590745288816819,0.7027366137476037
DK,1993,0.3715794701350681,0.5196970289144931
DK,1994,0.13555474232395187,0.25958814520428336
DK,1995,-0.049893258099068055,-0.010154400865563766
DK,1996,-0.24377071308677076,-0.183560323339037
DK,1997,-0.4460776226391561,-0.3569662458125102
DK,1998,-0.5472310774153488,-0.5303721682859833
DK,1999,-0.5303721682859833,-0.6170751295227199
DK,2000,-0.49665435002725244,-0.5785404800841704
DK,2001,-0.39550089525105975,-0.4725701941281589
EE,1973,-0.29675877580535287,-0.39125976141551305
EE,1974,0.08800650463755737,-0.0413020448314306
EE,1975,0.45655110131315635,0.30212823361691293
EE,1976,0.7074767023145199,0.5987350225048893
EE,1977,0.8013358231746658,0.8412511073747092
EE,1978,0.8633628040595248,0.8572215726801504
EE,1979,0.8760423526381976,0.9169693897492807
EE,1980,0.7870951289751953,0.9117039229864513
EE,1981,0.6502093117369705,0.8474304154765421
EE,1982,0.38439571225434244,0.6012154489964701
EE,1983,0.08339922122008164,0.2196649318354113
EE,1984,0.09916298431789111,-0.114496384460183
EE,1985,0.3535535670629761,0.03876786296696678
EE,1986,0.39315335841979215,0.27458244468409476
EE,1987,0.38450994242171793,0.3650962534996744
EE,1988,0.4072798224518872,0.45160656692533424
EE,1989,0.4619960726247187,0.5697967134364469
EE,1990,0.5312957074991469,0.6899015751340429
EE,1991,0.5856311904473935,0.7315466304400573
EE,1992,0.29087928189632295,0.4414672796878198
EE,1993,-0.13919729827217495,-0.032859891509208206
EE,1994,-0.43672880756271426,-0.3338183058210105
