country,year,ur_raw,ur_std,source
PL,2012,10.031,-0.06780853422238141,WorldBank
PL,2013,10.293,-0.018491223408128418,WorldBank
PL,2014,8.971,-0.2673365856082916,WorldBank
PL,2015,7.475,-0.5489346656774629,WorldBank
PL,2016,6.141,-0.8000388360065233,WorldBank
PL,2017,4.867,-1.039848965691098,WorldBank
PL,2018,3.835,-1.2341064647762483,WorldBank
PL,2019,3.267,-1.3410233828773777,WorldBank
PL,2020,3.155,-1.3621055920804173,WorldBank
PL,2021,3.268,-1.3408351488666361,WorldBank
PL,2022,2.811,-1.4268580917754672,WorldBank
PL,2023,2.743,-1.439658004505884,WorldBank
PL,2024,2.807,-1.4276110278184329,WorldBank
PT,1990,6.5,-0.6414690800872807,AMECO
PT,1991,5.8,-0.8612316353023676,AMECO
PT,1992,5.8,-0.8612316353023676,AMECO
PT,1993,6.7,-0.5786797785972557,AMECO
PT,1994,8.2,-0.10776001742206973,AMECO
PT,1995,8.6,0.01781858555798005,AMECO
PT,1996,8.6,0.01781858555798005,AMECO
PT,1997,8.1,-0.13915466816708205,AMECO
PT,1998,6,-0.7984423338123426,AMECO
PT,1999,5.4,-0.9868102382824171,AMECO
PT,2000,4.8,-1.1751781427524917,AMECO
PT,2001,4.8,-1.1751781427524917,AMECO
PT,2002,6,-0.7984423338123426,AMECO
PT,2003,7.5,-0.32752257263715645,AMECO
PT,2004,7.8,-0.23333862040211922,AMECO
PT,2005,9,0.14339718853802982,AMECO
PT,2006,9.1,0.17479183928304212,AMECO
PT,2007,9.5,0.3003704422630919,AMECO
PT,2008,9,0.14339718853802982,AMECO
PT,2009,11.2,0.8340795049283027,AMECO
PT,2010,12.6,1.2736046153584768,AMECO
PT,2011,13.5,1.5561564720635885,AMECO
PT,2012,16.6,2.529390645158974,AMECO
PT,2013,17.2,2.717758549629048,AMECO
PT,2014,14.6,1.901497630258725,AMECO
PT,2015,13,1.3991832183385264,AMECO
PT,2016,11.5,0.9282634571633402,AMECO
PT,2017,9.2,0.20618649002805445,AMECO
PT,2018,7.2,-0.4217065248721936,AMECO
PT,2019,6.6,-0.6100744293422683,AMECO
PT,2020,7.1,-0.4531011756172062,AMECO
PT,2021,6.7,-0.5786797785972557,AMECO
PT,2022,6.2,-0.7356530323223178,AMECO
PT,2023,6.5,-0.6414690800872807,AMECO
PT,2024,6.5,-0.6414690800872807,AMECO
PT,2025,6.4,-0.6728637308322929,AMECO
PT,2026,6.3,-0.7042583815773055,AMECO
RO,1991,3.9,-1.9644436608054758,AMECO
RO,1992,9.3,0.7230148026750628,AMECO
RO,1993,11.7,1.91744078644419,AMECO
RO,1994,12.3,2.216047282386473,AMECO
RO,1995,11,1.5690665411781948,AMECO
RO,1996,8.3,0.22533730943792607,AMECO
RO,1997,7.4,-0.2225724344754971,AMECO
RO,1998,7.8,-0.023501437180642702,AMECO
RO,1999,8.6,0.37464055740906654,AMECO
RO,2000,8.9,0.5239438053802079,AMECO
RO,2001,8.3,0.22533730943792607,AMECO
RO,2002,10.5,1.3202277945596264,AMECO
RO,2003,8.5,0.32487280808535307,AMECO
RO,2004,9.9,1.0216212986173445,AMECO
RO,2005,8.8,0.47417605605649443,AMECO
RO,2006,8.9,0.5239438053802079,AMECO
RO,2007,7.8,-0.023501437180642702,AMECO
RO,2008,7.1,-0.3718756824466385,AMECO
RO,2009,8.4,0.2751050587616396,AMECO
RO,2010,9,0.5737115547039214,AMECO
RO,2011,9.1,0.6234793040276349,AMECO
RO,2012,8.7,0.42440830673278007,AMECO
RO,2013,9,0.5737115547039214,AMECO
RO,2014,8.6,0.37464055740906654,AMECO
RO,2015,8.4,0.2751050587616396,AMECO
RO,2016,7.2,-0.3221079331229245,AMECO
RO,2017,6.1,-0.8695531756837752,AMECO
RO,2018,5.3,-1.2676951702734844,AMECO
RO,2019,4.9,-1.4667661675683388,AMECO
RO,2020,6.1,-0.8695531756837752,AMECO
RO,2021,5.6,-1.1183919223023435,AMECO
RO,2022,5.6,-1.1183919223023435,AMECO
RO,2023,5.6,-1.1183919223023435,AMECO
RO,2024,5.4,-1.2179274209497706,AMECO
RO,2025,5.3,-1.2676951702734844,AMECO
RO,2026,5.2,-1.3174629195971979,AMECO
SE,1990,2.4,-2.861883161799206,AMECO
SE,1991,3.9,-2.0371972039598707,AMECO
SE,1992,6.5,-0.6077415437050234,AMECO
SE,1993,10.2,1.4264838189653357,AMECO
SE,1994,10.6,1.6464000743891587,AMECO
SE,1995,10,1.316525691253425,AMECO
SE,1996,10.7,1.701379138245114,AMECO
SE,1997,11,1.8663163298129815,AMECO
SE,1998,9.3,0.9316722442617356,AMECO
SE,1999,7.9,0.16196535027835607,AMECO
SE,2000,6.7,-0.49778341599311204,AMECO
SE,2001,5,-1.4324275015443584,AMECO
SE,2002,5.2,-1.3224693738324471,AMECO
SE,2003,5.8,-0.9925949906967132,AMECO
SE,2004,6.6,-0.552762479849068,AMECO
SE,2005,7.6,-0.002971841289511331,AMECO
SE,2006,7.2,-0.2228880967133337,AMECO
SE,2007,6.3,-0.7176996714169349,AMECO
SE,2008,6.3,-0.7176996714169349,AMECO
SE,2009,8.5,0.4918397334140899,AMECO
SE,2010,8.7,0.6017978611260008,AMECO
SE,2011,7.9,0.16196535027835607,AMECO
SE,2012,8.1,0.271923477990267,AMECO
SE,2013,8.1,0.271923477990267,AMECO
SE,2014,8,0.21694441413431154,AMECO
SE,2015,7.5,-0.0579509051454668,AMECO
SE,2016,7.1,-0.2778671605692897,AMECO
SE,2017,6.8,-0.4428043521371566,AMECO
SE,2018,6.5,-0.6077415437050234,AMECO
SE,2019,6.9,-0.3878252882812006,AMECO
SE,2020,8.5,0.4918397334140899,AMECO
SE,2021,8.9,0.7117559888379127,AMECO
SE,2022,7.5,-0.0579509051454668,AMECO
SE,2023,7.7,0.052007222566444626,AMECO
SE,2024,8.4,0.4368606695581344,AMECO
SE,2025,8.7,0.6017978611260008,AMECO
SE,2026,8.4,0.4368606695581344,AMECO
SI,1991,7.08,0.29535777415550796,WorldBank
SI,1992,7.83,0.7388901480419369,WorldBank
SI,1993,8.51,1.141026167032299,WorldBank
SI,1994,8.24,0.9813545124331848,WorldBank
SI,1995,7.15,0.3367541290515748,WorldBank
SI,1996,6.879,0.1764910979539447,WorldBank
SI,1997,6.648,0.039883126796924635,WorldBank
SI,1998,7.39,0.47868448869523167,WorldBank
SI,1999,7.324,0.439653639793226,WorldBank
SI,2000,6.918,0.19955478139603933,WorldBank
SI,2001,5.682,-0.5313865707687955,WorldBank
SI,2002,5.922,-0.3894562111251386,WorldBank
SI,2003,6.479,-0.06005950145215046,WorldBank
SI,2004,6.012,-0.3362323262587672,WorldBank
SI,2005,6.506,-0.04409233599223893,WorldBank
SI,2006,5.95,-0.37289766916671163,WorldBank
SI,2007,4.818,-1.042335865485962,WorldBank
SI,2008,4.371,-1.3066811603222732,WorldBank
SI,2009,5.858,-0.4273043070301139,WorldBank
SI,2010,7.236,0.387612507923885,WorldBank
SI,2011,8.166,0.9375926515430573,WorldBank
SI,2012,8.841,1.3367717880408427,WorldBank
SI,2013,10.103,2.083088929167074,WorldBank
SI,2014,9.668,1.825840152312945,WorldBank
SI,2015,8.962,1.408328344361187,WorldBank
SI,2016,8,0.8394241527895274,WorldBank
SI,2017,6.564,-0.009792499078355194,WorldBank
SI,2018,5.108,-0.8708366809165429,WorldBank
SI,2019,4.446,-1.2623279229336308,WorldBank
SI,2020,4.971,-0.9518552612131304,WorldBank
SI,2021,4.744,-1.0860977263760896,WorldBank
SI,2022,4.011,-1.5195766997877593,WorldBank
SI,2023,3.652,-1.73188086275473,WorldBank
SI,2024,3.7,-1.7034947908259985,WorldBank
SK,1991,12.1,0.012984776436721303,WorldBank
SK,1992,12.185,0.034150035264767176,WorldBank
SK,1993,12.2,0.03788508094030434,WorldBank
SK,1994,13.654,0.39993550842240316,WorldBank
SK,1995,13.109,0.2642288488778751,WorldBank
SK,1996,11.341,-0.1760085347454747,WorldBank
SK,1997,11.894,-0.03830985084065981,WorldBank
SK,1998,12.421,0.09291475389322307,WorldBank
SK,1999,16.099,1.0087479535350106,WorldBank
SK,2000,18.546,1.6180584047376896,WorldBank
SK,2001,19.148,1.76795823784926,WorldBank
SK,2002,18.541,1.6168133895125105,WorldBank
SK,2003,17.549,1.3698023688369658,WorldBank
SK,2004,18.206,1.533397369425507,WorldBank
SK,2005,16.276,1.0528214925063526,WorldBank
SK,2006,13.395,0.33544371975812276,WorldBank
SK,2007,11.16,-0.22107808589695996,WorldBank
SK,2008,9.514,-0.6309370980259384,WorldBank
SK,2009,12.023,-0.006188458031037692,WorldBank
SK,2010,14.387,0.5824547404336676,WorldBank
SK,2011,13.634,0.39495544752168665,WorldBank
SK,2012,13.966,0.47762445847358237,WorldBank
SK,2013,14.226,0.5423652501828988,WorldBank
SK,2014,11.536,-0.12745294096348755,WorldBank
SK,2015,11.492,-0.1384090749450638,WorldBank
SK,2016,9.679,-0.589851595595026,WorldBank
SK,2017,8.142,-0.9725692758150989,WorldBank
SK,2018,6.544,-1.3704761417823572,WorldBank
SK,2019,5.761,-1.565445526045413,WorldBank
SK,2020,6.719,-1.3269006089010866,WorldBank
SK,2021,6.894,-1.283325076019816,WorldBank
SK,2022,6.143,-1.4703263628417256,WorldBank
SK,2023,5.843,-1.5450272763524748,WorldBank
SK,2024,5.3,-1.6802359298069311,WorldBank
UK,1990,7.1,0.524532326867133,AMECO
UK,1991,8.9,1.4903433136531243,AMECO
UK,1992,9.9483921,2.0528703184529222,AMECO
UK,1993,10.375535,2.28205882164605,AMECO
UK,1994,9.4939609,1.8090399597316211,AMECO
UK,1995,8.620363,1.3403008209243048,AMECO
UK,1996,8.0980633,1.0600548272270678,AMECO
UK,1997,6.9710224,0.455327891795306,AMECO
UK,1998,6.2579346,0.07271231858249952,AMECO
UK,1999,5.9783644,-0.07729433182747614,AMECO
UK,2000,5.4598216,-0.3555245170267935,AMECO
UK,2001,5.0990124,-0.5491209000787176,AMECO
UK,2002,5.1882195,-0.5012557904790975,AMECO
UK,2003,5.0127493,-0.5954063721532835,AMECO
UK,2004,4.7538239,-0.7343358144188153,AMECO
UK,2005,4.8303678,-0.6932652924235664,AMECO
UK,2006,5.4228971,-0.37533678801655956,AMECO
UK,2007,5.3327768,-0.4236918857234758,AMECO
UK,2008,5.6853864,-0.2344950936533576,AMECO
UK,2009,7.6138995,0.8002710953137037,AMECO
UK,2010,7.8699632,0.9376650590787439,AMECO
UK,2011,8.1096432,1.066268157585892,AMECO
UK,2012,7.9595811,0.9857505882080153,AMECO
UK,2013,7.596392,0.7908772420630618,AMECO
UK,2014,6.1694586,0.025239489212012113,AMECO
UK,2015,5.3758123,-0.40060068643357144,AMECO
UK,2016,4.8879942,-0.6623451756186088,AMECO
UK,2017,4.4017326,-0.9232545065809058,AMECO
UK,2018,4.0865659,-1.0923608740970636,AMECO
UK,2019,3.8313651,-1.2292918388062715,AMECO
UK,2020,4.604599,-0.8144041743755047,AMECO
UK,2021,4.5347249,-0.8518959374153845,AMECO
UK,2022,3.8081033,-1.2417732288131709,AMECO
UK,2023,4.0493894,-1.11230835862498,AMECO
UK,2024,4.300533,-0.9775543318799879,AMECO
UK,2025,4.400533,-0.9238981659474326,AMECO
UK,2026,4.400533,-0.9238981659474326,AMECO
